Seizoen,Speeldag,Roepnaam,AantalFouten,FoutType
1989.0,3,Racing Mechelen,1,klassement incorrect
1989.0,3,Royal Antwerp FC,1,klassement incorrect
1989.0,3,Sint-Truidense VV,1,klassement incorrect
1989.0,3,Standard Luik,1,klassement incorrect
1989.0,30,Beerschot,1,klassement incorrect
1989.0,30,Cercle Brugge,1,klassement incorrect
1989.0,30,Club Brugge,1,klassement incorrect
1989.0,30,Germinal,1,klassement incorrect
1989.0,30,KAA Gent,1,klassement incorrect
1989.0,30,KSC Lokeren,1,klassement incorrect
1989.0,30,KSK Beveren,1,klassement incorrect
1989.0,30,KSV Waregem,1,klassement incorrect
1989.0,30,KV Kortrijk,1,klassement incorrect
1989.0,30,KV Mechelen,1,klassement incorrect
1989.0,30,Lierse SK,1,klassement incorrect
1989.0,30,R Charleroi SC,1,klassement incorrect
1989.0,30,RFC Luik,1,klassement incorrect
1989.0,30,RSC Anderlecht,1,klassement incorrect
1989.0,30,Racing Mechelen,1,klassement incorrect
1989.0,30,Royal Antwerp FC,1,klassement incorrect
1989.0,30,Sint-Truidense VV,1,klassement incorrect
1989.0,30,Standard Luik,1,klassement incorrect
1989.0,31,Beerschot,1,klassement incorrect
1989.0,31,Cercle Brugge,1,klassement incorrect
1989.0,31,Club Brugge,1,klassement incorrect
1989.0,31,Germinal,1,klassement incorrect
1989.0,31,KAA Gent,1,klassement incorrect
1989.0,31,KSC Lokeren,1,klassement incorrect
1989.0,31,KSK Beveren,1,klassement incorrect
1989.0,31,KSV Waregem,1,klassement incorrect
1989.0,31,KV Kortrijk,1,klassement incorrect
1989.0,31,KV Mechelen,1,klassement incorrect
1989.0,31,Lierse SK,1,klassement incorrect
1989.0,31,R Charleroi SC,1,klassement incorrect
1989.0,31,RFC Luik,1,klassement incorrect
1989.0,31,RSC Anderlecht,1,klassement incorrect
1989.0,31,Racing Mechelen,1,klassement incorrect
1989.0,31,Royal Antwerp FC,1,klassement incorrect
1989.0,31,Sint-Truidense VV,1,klassement incorrect
1989.0,31,Standard Luik,1,klassement incorrect
1989.0,32,Beerschot,1,klassement incorrect
1989.0,32,Cercle Brugge,1,klassement incorrect
1989.0,32,Club Brugge,1,klassement incorrect
1989.0,32,Germinal,1,klassement incorrect
1989.0,32,KAA Gent,1,klassement incorrect
1989.0,32,KSC Lokeren,1,klassement incorrect
1989.0,32,KSK Beveren,1,klassement incorrect
1989.0,32,KSV Waregem,1,klassement incorrect
1989.0,32,KV Kortrijk,1,klassement incorrect
1989.0,32,KV Mechelen,1,klassement incorrect
1989.0,32,Lierse SK,1,klassement incorrect
1989.0,32,R Charleroi SC,1,klassement incorrect
1989.0,32,RFC Luik,1,klassement incorrect
1989.0,32,RSC Anderlecht,1,klassement incorrect
1989.0,32,Racing Mechelen,1,klassement incorrect
1989.0,32,Royal Antwerp FC,1,klassement incorrect
1989.0,32,Sint-Truidense VV,1,klassement incorrect
1989.0,32,Standard Luik,1,klassement incorrect
1989.0,33,Beerschot,1,klassement incorrect
1989.0,33,Cercle Brugge,1,klassement incorrect
1989.0,33,Club Brugge,1,klassement incorrect
1989.0,33,Germinal,1,klassement incorrect
1989.0,33,KAA Gent,1,klassement incorrect
1989.0,33,KSC Lokeren,1,klassement incorrect
1989.0,33,KSK Beveren,1,klassement incorrect
1989.0,33,KSV Waregem,1,klassement incorrect
1989.0,33,KV Kortrijk,1,klassement incorrect
1989.0,33,KV Mechelen,1,klassement incorrect
1989.0,33,Lierse SK,1,klassement incorrect
1989.0,33,R Charleroi SC,1,klassement incorrect
1989.0,33,RFC Luik,1,klassement incorrect
1989.0,33,RSC Anderlecht,1,klassement incorrect
1989.0,33,Racing Mechelen,1,klassement incorrect
1989.0,33,Royal Antwerp FC,1,klassement incorrect
1989.0,33,Sint-Truidense VV,1,klassement incorrect
1989.0,33,Standard Luik,1,klassement incorrect
1989.0,34,Beerschot,1,klassement incorrect
1989.0,34,Cercle Brugge,1,klassement incorrect
1989.0,34,Club Brugge,1,klassement incorrect
1989.0,34,Germinal,1,klassement incorrect
1989.0,34,KAA Gent,1,klassement incorrect
1989.0,34,KSC Lokeren,1,klassement incorrect
1989.0,34,KSK Beveren,1,klassement incorrect
1989.0,34,KSV Waregem,1,klassement incorrect
1989.0,34,KV Kortrijk,1,klassement incorrect
1989.0,34,KV Mechelen,1,klassement incorrect
1989.0,34,Lierse SK,1,klassement incorrect
1989.0,34,R Charleroi SC,1,klassement incorrect
1989.0,34,RFC Luik,1,klassement incorrect
1989.0,34,RSC Anderlecht,1,klassement incorrect
1989.0,34,Racing Mechelen,1,klassement incorrect
1989.0,34,Royal Antwerp FC,1,klassement incorrect
1989.0,34,Sint-Truidense VV,1,klassement incorrect
1989.0,34,Standard Luik,1,klassement incorrect
1989.0,4,Beerschot,1,klassement incorrect
1989.0,4,Cercle Brugge,1,klassement incorrect
1989.0,4,Club Brugge,1,klassement incorrect
1989.0,4,Germinal,1,klassement incorrect
1989.0,4,KAA Gent,1,klassement incorrect
1989.0,4,KSC Lokeren,1,klassement incorrect
1989.0,4,KSK Beveren,1,klassement incorrect
1989.0,4,KSV Waregem,1,klassement incorrect
1989.0,4,KV Kortrijk,1,klassement incorrect
1989.0,4,KV Mechelen,1,klassement incorrect
1989.0,4,Lierse SK,1,klassement incorrect
1989.0,4,R Charleroi SC,1,klassement incorrect
1989.0,4,RFC Luik,1,klassement incorrect
1989.0,4,RSC Anderlecht,1,klassement incorrect
1989.0,4,Racing Mechelen,1,klassement incorrect
1989.0,4,Royal Antwerp FC,1,klassement incorrect
1989.0,4,Sint-Truidense VV,1,klassement incorrect
1989.0,4,Standard Luik,1,klassement incorrect
1989.0,5,Beerschot,1,klassement incorrect
1989.0,5,Cercle Brugge,1,klassement incorrect
1989.0,5,Club Brugge,1,klassement incorrect
1989.0,5,Germinal,1,klassement incorrect
1989.0,5,KAA Gent,1,klassement incorrect
1989.0,5,KSC Lokeren,1,klassement incorrect
1989.0,5,KSK Beveren,1,klassement incorrect
1989.0,5,KSV Waregem,1,klassement incorrect
1989.0,5,KV Kortrijk,1,klassement incorrect
1989.0,5,KV Mechelen,1,klassement incorrect
1989.0,5,Lierse SK,1,klassement incorrect
1989.0,5,R Charleroi SC,1,klassement incorrect
1989.0,5,RFC Luik,1,klassement incorrect
1989.0,5,RSC Anderlecht,1,klassement incorrect
1989.0,5,Racing Mechelen,1,klassement incorrect
1989.0,5,Royal Antwerp FC,1,klassement incorrect
1989.0,5,Sint-Truidense VV,1,klassement incorrect
1989.0,5,Standard Luik,1,klassement incorrect
1989.0,6,Beerschot,1,klassement incorrect
1989.0,6,Cercle Brugge,1,klassement incorrect
1989.0,6,Club Brugge,1,klassement incorrect
1989.0,6,Germinal,1,klassement incorrect
1989.0,6,KAA Gent,1,klassement incorrect
1989.0,6,KSC Lokeren,1,klassement incorrect
1989.0,6,KSK Beveren,1,klassement incorrect
1989.0,6,KSV Waregem,1,klassement incorrect
1989.0,6,KV Kortrijk,1,klassement incorrect
1989.0,6,KV Mechelen,1,klassement incorrect
1989.0,6,Lierse SK,1,klassement incorrect
1989.0,6,R Charleroi SC,1,klassement incorrect
1989.0,6,RFC Luik,1,klassement incorrect
1989.0,6,RSC Anderlecht,1,klassement incorrect
1989.0,6,Racing Mechelen,1,klassement incorrect
1989.0,6,Royal Antwerp FC,1,klassement incorrect
1989.0,6,Sint-Truidense VV,1,klassement incorrect
1989.0,6,Standard Luik,1,klassement incorrect
1989.0,7,Beerschot,1,klassement incorrect
1989.0,7,Cercle Brugge,1,klassement incorrect
1989.0,7,Club Brugge,1,klassement incorrect
1989.0,7,Germinal,1,klassement incorrect
1989.0,7,KAA Gent,1,klassement incorrect
1989.0,7,KSC Lokeren,1,klassement incorrect
1989.0,7,KSK Beveren,1,klassement incorrect
1989.0,7,KSV Waregem,1,klassement incorrect
1989.0,7,KV Kortrijk,1,klassement incorrect
1989.0,7,KV Mechelen,1,klassement incorrect
1989.0,7,Lierse SK,1,klassement incorrect
1989.0,7,R Charleroi SC,1,klassement incorrect
1989.0,7,RFC Luik,1,klassement incorrect
1989.0,7,RSC Anderlecht,1,klassement incorrect
1989.0,7,Racing Mechelen,1,klassement incorrect
1989.0,7,Royal Antwerp FC,1,klassement incorrect
1989.0,7,Sint-Truidense VV,1,klassement incorrect
1989.0,7,Standard Luik,1,klassement incorrect
1989.0,8,Beerschot,1,klassement incorrect
1989.0,8,Cercle Brugge,1,klassement incorrect
1989.0,8,Club Brugge,1,klassement incorrect
1989.0,8,Germinal,1,klassement incorrect
1989.0,8,KAA Gent,1,klassement incorrect
1989.0,8,KSC Lokeren,1,klassement incorrect
1989.0,8,KSK Beveren,1,klassement incorrect
1989.0,8,KSV Waregem,1,klassement incorrect
1989.0,8,KV Kortrijk,1,klassement incorrect
1989.0,8,KV Mechelen,1,klassement incorrect
1989.0,8,Lierse SK,1,klassement incorrect
1989.0,8,R Charleroi SC,1,klassement incorrect
1989.0,8,RFC Luik,1,klassement incorrect
1989.0,8,RSC Anderlecht,1,klassement incorrect
1989.0,8,Racing Mechelen,1,klassement incorrect
1989.0,8,Royal Antwerp FC,1,klassement incorrect
1989.0,8,Sint-Truidense VV,1,klassement incorrect
1989.0,8,Standard Luik,1,klassement incorrect
1989.0,9,Beerschot,1,klassement incorrect
1989.0,9,Cercle Brugge,1,klassement incorrect
1989.0,9,Club Brugge,1,klassement incorrect
1989.0,9,Germinal,1,klassement incorrect
1989.0,9,KAA Gent,1,klassement incorrect
1989.0,9,KSC Lokeren,1,klassement incorrect
1989.0,9,KSK Beveren,1,klassement incorrect
1989.0,9,KSV Waregem,1,klassement incorrect
1989.0,9,KV Kortrijk,1,klassement incorrect
1989.0,9,KV Mechelen,1,klassement incorrect
1989.0,9,Lierse SK,1,klassement incorrect
1989.0,9,R Charleroi SC,1,klassement incorrect
1989.0,9,RFC Luik,1,klassement incorrect
1989.0,9,RSC Anderlecht,1,klassement incorrect
1989.0,9,Racing Mechelen,1,klassement incorrect
1989.0,9,Royal Antwerp FC,1,klassement incorrect
1989.0,9,Sint-Truidense VV,1,klassement incorrect
1989.0,9,Standard Luik,1,klassement incorrect
1990.0,1,Beerschot,1,klassement incorrect
1990.0,1,Cercle Brugge,1,klassement incorrect
1990.0,1,Club Brugge,1,klassement incorrect
1990.0,1,Germinal,1,klassement incorrect
1990.0,1,KAA Gent,1,klassement incorrect
1990.0,1,KRC Genk,1,klassement incorrect
1990.0,1,KSC Lokeren,1,klassement incorrect
1990.0,1,KSV Waregem,1,klassement incorrect
1990.0,1,KV Kortrijk,1,klassement incorrect
1990.0,1,KV Mechelen,1,klassement incorrect
1990.0,1,Lierse SK,1,klassement incorrect
1990.0,1,R Charleroi SC,1,klassement incorrect
1990.0,1,RFC Luik,1,klassement incorrect
1990.0,1,RSC Anderlecht,1,klassement incorrect
1990.0,1,RWD Molenbeek,1,klassement incorrect
1990.0,1,Royal Antwerp FC,1,klassement incorrect
1990.0,1,Sint-Truidense VV,1,klassement incorrect
1990.0,1,Standard Luik,1,klassement incorrect
1990.0,10,Beerschot,1,klassement incorrect
1990.0,10,Cercle Brugge,1,klassement incorrect
1990.0,10,Club Brugge,1,klassement incorrect
1990.0,10,Germinal,1,klassement incorrect
1990.0,10,KAA Gent,1,klassement incorrect
1990.0,10,KRC Genk,1,klassement incorrect
1990.0,10,KSC Lokeren,1,klassement incorrect
1990.0,10,KSV Waregem,1,klassement incorrect
1990.0,10,KV Kortrijk,1,klassement incorrect
1990.0,10,KV Mechelen,1,klassement incorrect
1990.0,10,Lierse SK,1,klassement incorrect
1990.0,10,R Charleroi SC,1,klassement incorrect
1990.0,10,RFC Luik,1,klassement incorrect
1990.0,10,RSC Anderlecht,1,klassement incorrect
1990.0,10,RWD Molenbeek,1,klassement incorrect
1990.0,10,Royal Antwerp FC,1,klassement incorrect
1990.0,10,Sint-Truidense VV,1,klassement incorrect
1990.0,10,Standard Luik,1,klassement incorrect
1990.0,11,Beerschot,1,klassement incorrect
1990.0,11,Cercle Brugge,1,klassement incorrect
1990.0,11,Club Brugge,1,klassement incorrect
1990.0,11,Germinal,1,klassement incorrect
1990.0,11,KAA Gent,1,klassement incorrect
1990.0,11,KRC Genk,1,klassement incorrect
1990.0,11,KSC Lokeren,1,klassement incorrect
1990.0,11,KSV Waregem,1,klassement incorrect
1990.0,11,KV Kortrijk,1,klassement incorrect
1990.0,11,KV Mechelen,1,klassement incorrect
1990.0,11,Lierse SK,1,klassement incorrect
1990.0,11,R Charleroi SC,1,klassement incorrect
1990.0,11,RFC Luik,1,klassement incorrect
1990.0,11,RSC Anderlecht,1,klassement incorrect
1990.0,11,RWD Molenbeek,1,klassement incorrect
1990.0,11,Royal Antwerp FC,1,klassement incorrect
1990.0,11,Sint-Truidense VV,1,klassement incorrect
1990.0,11,Standard Luik,1,klassement incorrect
1990.0,12,Beerschot,1,klassement incorrect
1990.0,12,Cercle Brugge,1,klassement incorrect
1990.0,12,Club Brugge,1,klassement incorrect
1990.0,12,Germinal,1,klassement incorrect
1990.0,12,KAA Gent,1,klassement incorrect
1990.0,12,KRC Genk,1,klassement incorrect
1990.0,12,KSC Lokeren,1,klassement incorrect
1990.0,12,KSV Waregem,1,klassement incorrect
1990.0,12,KV Kortrijk,1,klassement incorrect
1990.0,12,KV Mechelen,1,klassement incorrect
1990.0,12,Lierse SK,1,klassement incorrect
1990.0,12,R Charleroi SC,1,klassement incorrect
1990.0,12,RFC Luik,1,klassement incorrect
1990.0,12,RSC Anderlecht,1,klassement incorrect
1990.0,12,RWD Molenbeek,1,klassement incorrect
1990.0,12,Royal Antwerp FC,1,klassement incorrect
1990.0,12,Sint-Truidense VV,1,klassement incorrect
1990.0,12,Standard Luik,1,klassement incorrect
1990.0,13,Beerschot,1,klassement incorrect
1990.0,13,Cercle Brugge,1,klassement incorrect
1990.0,13,Club Brugge,1,klassement incorrect
1990.0,13,Germinal,1,klassement incorrect
1990.0,13,KAA Gent,1,klassement incorrect
1990.0,13,KRC Genk,1,klassement incorrect
1990.0,13,KSC Lokeren,1,klassement incorrect
1990.0,13,KSV Waregem,1,klassement incorrect
1990.0,13,KV Kortrijk,1,klassement incorrect
1990.0,13,KV Mechelen,1,klassement incorrect
1990.0,13,Lierse SK,1,klassement incorrect
1990.0,13,R Charleroi SC,1,klassement incorrect
1990.0,13,RFC Luik,1,klassement incorrect
1990.0,13,RSC Anderlecht,1,klassement incorrect
1990.0,13,RWD Molenbeek,1,klassement incorrect
1990.0,13,Royal Antwerp FC,1,klassement incorrect
1990.0,13,Sint-Truidense VV,1,klassement incorrect
1990.0,13,Standard Luik,1,klassement incorrect
1990.0,14,Beerschot,1,klassement incorrect
1990.0,14,Cercle Brugge,1,klassement incorrect
1990.0,14,Club Brugge,1,klassement incorrect
1990.0,14,Germinal,1,klassement incorrect
1990.0,14,KAA Gent,1,klassement incorrect
1990.0,14,KRC Genk,1,klassement incorrect
1990.0,14,KSC Lokeren,1,klassement incorrect
1990.0,14,KSV Waregem,1,klassement incorrect
1990.0,14,KV Kortrijk,1,klassement incorrect
1990.0,14,KV Mechelen,1,klassement incorrect
1990.0,14,Lierse SK,1,klassement incorrect
1990.0,14,R Charleroi SC,1,klassement incorrect
1990.0,14,RFC Luik,1,klassement incorrect
1990.0,14,RSC Anderlecht,1,klassement incorrect
1990.0,14,RWD Molenbeek,1,klassement incorrect
1990.0,14,Royal Antwerp FC,1,klassement incorrect
1990.0,14,Sint-Truidense VV,1,klassement incorrect
1990.0,14,Standard Luik,1,klassement incorrect
1990.0,15,Beerschot,1,klassement incorrect
1990.0,15,Cercle Brugge,1,klassement incorrect
1990.0,15,Club Brugge,1,klassement incorrect
1990.0,15,Germinal,1,klassement incorrect
1990.0,15,KAA Gent,1,klassement incorrect
1990.0,15,KRC Genk,1,klassement incorrect
1990.0,15,KSC Lokeren,1,klassement incorrect
1990.0,15,KSV Waregem,1,klassement incorrect
1990.0,15,KV Kortrijk,1,klassement incorrect
1990.0,15,KV Mechelen,1,klassement incorrect
1990.0,15,Lierse SK,1,klassement incorrect
1990.0,15,R Charleroi SC,1,klassement incorrect
1990.0,15,RFC Luik,1,klassement incorrect
1990.0,15,RSC Anderlecht,1,klassement incorrect
1990.0,15,RWD Molenbeek,1,klassement incorrect
1990.0,15,Royal Antwerp FC,1,klassement incorrect
1990.0,15,Sint-Truidense VV,1,klassement incorrect
1990.0,15,Standard Luik,1,klassement incorrect
1990.0,16,Beerschot,1,klassement incorrect
1990.0,16,Cercle Brugge,1,klassement incorrect
1990.0,16,Club Brugge,1,klassement incorrect
1990.0,16,Germinal,1,klassement incorrect
1990.0,16,KAA Gent,1,klassement incorrect
1990.0,16,KRC Genk,1,klassement incorrect
1990.0,16,KSC Lokeren,1,klassement incorrect
1990.0,16,KSV Waregem,1,klassement incorrect
1990.0,16,KV Kortrijk,1,klassement incorrect
1990.0,16,KV Mechelen,1,klassement incorrect
1990.0,16,Lierse SK,1,klassement incorrect
1990.0,16,R Charleroi SC,1,klassement incorrect
1990.0,16,RFC Luik,1,klassement incorrect
1990.0,16,RSC Anderlecht,1,klassement incorrect
1990.0,16,RWD Molenbeek,1,klassement incorrect
1990.0,16,Royal Antwerp FC,1,klassement incorrect
1990.0,16,Sint-Truidense VV,1,klassement incorrect
1990.0,16,Standard Luik,1,klassement incorrect
1990.0,17,Beerschot,1,klassement incorrect
1990.0,17,Cercle Brugge,1,klassement incorrect
1990.0,17,Club Brugge,1,klassement incorrect
1990.0,17,Germinal,1,klassement incorrect
1990.0,17,KAA Gent,1,klassement incorrect
1990.0,17,KRC Genk,1,klassement incorrect
1990.0,17,KSC Lokeren,1,klassement incorrect
1990.0,17,KSV Waregem,1,klassement incorrect
1990.0,17,KV Kortrijk,1,klassement incorrect
1990.0,17,KV Mechelen,1,klassement incorrect
1990.0,17,Lierse SK,1,klassement incorrect
1990.0,17,R Charleroi SC,1,klassement incorrect
1990.0,17,RFC Luik,1,klassement incorrect
1990.0,17,RSC Anderlecht,1,klassement incorrect
1990.0,17,RWD Molenbeek,1,klassement incorrect
1990.0,17,Royal Antwerp FC,1,klassement incorrect
1990.0,17,Sint-Truidense VV,1,klassement incorrect
1990.0,17,Standard Luik,1,klassement incorrect
1990.0,18,Beerschot,1,klassement incorrect
1990.0,18,Cercle Brugge,1,klassement incorrect
1990.0,18,Club Brugge,1,klassement incorrect
1990.0,18,Germinal,1,klassement incorrect
1990.0,18,KAA Gent,1,klassement incorrect
1990.0,18,KRC Genk,1,klassement incorrect
1990.0,18,KSC Lokeren,1,klassement incorrect
1990.0,18,KSV Waregem,1,klassement incorrect
1990.0,18,KV Kortrijk,1,klassement incorrect
1990.0,18,KV Mechelen,1,klassement incorrect
1990.0,18,Lierse SK,1,klassement incorrect
1990.0,18,R Charleroi SC,1,klassement incorrect
1990.0,18,RFC Luik,1,klassement incorrect
1990.0,18,RSC Anderlecht,1,klassement incorrect
1990.0,18,RWD Molenbeek,1,klassement incorrect
1990.0,18,Royal Antwerp FC,1,klassement incorrect
1990.0,18,Sint-Truidense VV,1,klassement incorrect
1990.0,18,Standard Luik,1,klassement incorrect
1990.0,19,Beerschot,1,klassement incorrect
1990.0,19,Cercle Brugge,1,klassement incorrect
1990.0,19,Club Brugge,1,klassement incorrect
1990.0,19,Germinal,1,klassement incorrect
1990.0,19,KAA Gent,1,klassement incorrect
1990.0,19,KRC Genk,1,klassement incorrect
1990.0,19,KSC Lokeren,1,klassement incorrect
1990.0,19,KSV Waregem,1,klassement incorrect
1990.0,19,KV Kortrijk,1,klassement incorrect
1990.0,19,KV Mechelen,1,klassement incorrect
1990.0,19,Lierse SK,1,klassement incorrect
1990.0,19,R Charleroi SC,1,klassement incorrect
1990.0,19,RFC Luik,1,klassement incorrect
1990.0,19,RSC Anderlecht,1,klassement incorrect
1990.0,19,RWD Molenbeek,1,klassement incorrect
1990.0,19,Royal Antwerp FC,1,klassement incorrect
1990.0,19,Sint-Truidense VV,1,klassement incorrect
1990.0,19,Standard Luik,1,klassement incorrect
1990.0,2,Beerschot,1,klassement incorrect
1990.0,2,Cercle Brugge,1,klassement incorrect
1990.0,2,Club Brugge,1,klassement incorrect
1990.0,2,Germinal,1,klassement incorrect
1990.0,2,KAA Gent,1,klassement incorrect
1990.0,2,KRC Genk,1,klassement incorrect
1990.0,2,KSC Lokeren,1,klassement incorrect
1990.0,2,KSV Waregem,1,klassement incorrect
1990.0,2,KV Kortrijk,1,klassement incorrect
1990.0,2,KV Mechelen,1,klassement incorrect
1990.0,2,Lierse SK,1,klassement incorrect
1990.0,2,R Charleroi SC,1,klassement incorrect
1990.0,2,RFC Luik,1,klassement incorrect
1990.0,2,RSC Anderlecht,1,klassement incorrect
1990.0,2,RWD Molenbeek,1,klassement incorrect
1990.0,2,Royal Antwerp FC,1,klassement incorrect
1990.0,2,Sint-Truidense VV,1,klassement incorrect
1990.0,2,Standard Luik,1,klassement incorrect
1990.0,20,Beerschot,1,klassement incorrect
1990.0,20,Cercle Brugge,1,klassement incorrect
1990.0,20,Club Brugge,1,klassement incorrect
1990.0,20,Germinal,1,klassement incorrect
1990.0,20,KAA Gent,1,klassement incorrect
1990.0,20,KRC Genk,1,klassement incorrect
1990.0,20,KSC Lokeren,1,klassement incorrect
1990.0,20,KSV Waregem,1,klassement incorrect
1990.0,20,KV Kortrijk,1,klassement incorrect
1990.0,20,KV Mechelen,1,klassement incorrect
1990.0,20,Lierse SK,1,klassement incorrect
1990.0,20,R Charleroi SC,1,klassement incorrect
1990.0,20,RFC Luik,1,klassement incorrect
1990.0,20,RSC Anderlecht,1,klassement incorrect
1990.0,20,RWD Molenbeek,1,klassement incorrect
1990.0,20,Royal Antwerp FC,1,klassement incorrect
1990.0,20,Sint-Truidense VV,1,klassement incorrect
1990.0,20,Standard Luik,1,klassement incorrect
1990.0,21,Beerschot,1,klassement incorrect
1990.0,21,Cercle Brugge,1,klassement incorrect
1990.0,21,Club Brugge,1,klassement incorrect
1990.0,21,Germinal,1,klassement incorrect
